Picklist_date,picklist_no,picklist_type,stores_in_picklist
2025-12-08,4110,multi order,"395105.0,400156.0"
2025-12-08,4111,bulk,"400793.0,401004.0"
2025-12-08,4112,bulk,"398161.0,396766.0"
2025-12-08,4113,bulk,"401312.0,400490.0"
2025-12-08,4114,bulk,"398161.0,396766.0"
2025-12-08,4115,bulk,"337626.0,400490.0"
2025-12-08,4116,bulk,"337626.0,401004.0"
2025-12-08,4117,bulk,"401312.0,399046.0"
2025-12-08,4118,bulk,"398161.0,353631.0"
2025-12-08,4119,bulk,"400793.0,396766.0"
2025-12-08,4120,bulk,"398161.0,353631.0"
2025-12-08,4121,multi order,"401312.0,396766.0"
2025-12-08,4122,bulk,"395105.0,399046.0"
2025-12-08,4123,bulk,"401004.0,400156.0"
2025-12-08,4124,bulk,"395105.0,399046.0"
2025-12-08,4125,multi order,"401312.0,396766.0"
2025-12-08,4126,bulk,"400793.0,400156.0"
2025-12-08,4127,multi order,"398161.0,396766.0"
2025-12-08,4128,bulk,"398161.0,400418.0"
2025-12-08,4129,multi order,"401312.0,353631.0"
2025-12-08,4130,bulk,"401312.0,396766.0"
2025-12-08,4131,multi order,"401004.0,396766.0"
2025-12-08,4132,bulk,"400793.0,400156.0"
2025-12-08,4133,bulk,"395105.0,353631.0"
2025-12-08,4134,bulk,"401312.0,399046.0"
2025-12-08,4135,bulk,"398161.0,395105.0"
2025-12-08,4136,bulk,"337626.0,400156.0"
2025-12-08,4137,bulk,"337626.0,399046.0"
2025-12-08,4138,bulk,"395105.0,399046.0"
2025-12-08,4139,bulk,"395105.0,337626.0"
2025-12-08,4140,bulk,"401312.0,398161.0"
2025-12-08,4141,bulk,"398161.0,396766.0"
2025-12-08,4142,bulk,"400793.0,401004.0"
2025-12-08,4143,multi order,"400418.0,400156.0"
2025-12-08,4144,bulk,"398161.0,337626.0"
2025-12-08,4145,bulk,"395105.0,399046.0"
2025-12-08,4146,bulk,"401004.0,353631.0"
2025-12-08,4147,bulk,"400490.0,399046.0"
2025-12-08,4148,bulk,"401312.0,396766.0"
2025-12-08,4149,bulk,"401004.0,400156.0"
2025-12-08,4150,bulk,"395105.0,400793.0"
2025-12-08,4151,bulk,"401312.0,401004.0"
2025-12-08,4152,multi order,"337626.0,399046.0"
2025-12-08,4153,multi order,"337626.0,396766.0"
2025-12-08,4154,multi order,"395105.0,396766.0"
2025-12-08,4155,bulk,"398161.0,337626.0"
2025-12-08,4156,multi order,"401312.0,337626.0"
2025-12-08,4157,bulk,"401312.0,353631.0"
2025-12-08,4158,bulk,"398161.0,337626.0"
2025-12-08,4159,bulk,"401312.0,400490.0"
2025-12-08,4160,bulk,"395105.0,353631.0"
2025-12-08,4161,bulk,"400697.0,401004.0"
2025-12-08,4162,multi order,"400156.0,396766.0"
2025-12-08,4163,bulk,"337626.0,396766.0"
2025-12-08,4164,multi order,"400156.0,399046.0"
2025-12-08,4165,bulk,"395105.0,337626.0"
2025-12-08,4166,bulk,"398161.0,396766.0"
2025-12-08,4167,bulk,"400793.0,396766.0"
2025-12-08,4168,bulk,"395105.0,396766.0"
2025-12-08,4169,bulk,"400793.0,337626.0"
2025-12-08,4170,multi order,"396766.0,399046.0"
2025-12-08,4171,bulk,"398161.0,400490.0"
2025-12-08,4172,bulk,"395105.0,396766.0"
2025-12-08,4173,bulk,"401312.0,399046.0"
2025-12-08,4174,bulk,"396766.0,353631.0"
2025-12-08,4175,multi order,"395105.0,400490.0"
2025-12-08,4176,bulk,"400156.0,399046.0"
2025-12-08,4177,multi order,"400793.0,395105.0"
2025-12-08,4178,multi order,"400156.0,353631.0"
2025-12-08,4179,multi order,"400793.0,337626.0"
2025-12-08,4180,multi order,"395105.0,399046.0"
2025-12-08,4181,bulk,"400793.0,400156.0"
2025-12-08,4182,multi order,"401312.0,337626.0"
2025-12-08,4183,multi order,"395105.0,401004.0"
2025-12-08,4184,bulk,"401312.0,398161.0"
2025-12-08,4185,bulk,"398161.0,400793.0"
2025-12-08,4186,bulk,"398161.0,399046.0"
2025-12-08,4187,bulk,"401312.0,400793.0"
2025-12-08,4188,bulk,"400490.0,399046.0"
2025-12-08,4189,multi order,"400793.0,396766.0"
2025-12-08,4190,bulk,"396766.0,399046.0"
2025-12-08,4191,bulk,"395105.0,399046.0"
2025-12-08,4192,multi order,"398161.0,396766.0"
2025-12-08,4193,bulk,"400793.0,399046.0"
2025-12-08,4194,multi order,"399046.0,396766.0"
2025-12-08,4195,multi order,"395105.0,400418.0"
2025-12-08,4196,bulk,"398161.0,400156.0"
2025-12-08,4197,multi order,"337626.0,353631.0"
2025-12-08,4198,bulk,"398161.0,399046.0"
2025-12-08,4199,bulk,"401312.0,400156.0"
2025-12-08,4200,bulk,"399046.0,396766.0"
2025-12-08,4201,bulk,"401312.0,400793.0"
2025-12-08,4202,multi order,"401312.0,353631.0"
2025-12-08,4203,bulk,"400490.0,401004.0"
2025-12-08,4204,bulk,"400156.0,399046.0"
2025-12-08,4205,bulk,"337626.0,400418.0"
2025-12-08,4206,bulk,"401312.0,401004.0"
2025-12-08,4207,bulk,"400793.0,399046.0"
2025-12-08,4208,multi order,"401312.0,400490.0"
2025-12-08,4209,multi order,"398161.0,400156.0"
2025-12-08,4210,bulk,"400793.0,395105.0"
2025-12-08,4211,bulk,"395105.0,396766.0"
2025-12-08,4212,bulk,"401312.0,399046.0"
2025-12-08,4213,multi order,"395105.0,400156.0"
2025-12-08,4214,multi order,"398161.0,396766.0"
2025-12-08,4215,bulk,"337626.0,400490.0"
2025-12-08,4216,bulk,"401312.0,400156.0"
2025-12-08,4217,bulk,"395105.0,400156.0"
2025-12-08,4218,bulk,"337626.0,399046.0"
2025-12-08,4219,bulk,"398161.0,395105.0"
2025-12-08,4220,bulk,"398161.0,337626.0"
2025-12-08,4221,bulk,"395105.0,400156.0"
2025-12-08,4222,multi order,"395105.0,396766.0"
2025-12-08,4223,multi order,"400418.0,400156.0"
2025-12-08,4224,bulk,"337626.0,399046.0"
2025-12-08,4225,multi order,"401312.0,400793.0"
2025-12-08,4226,multi order,"398161.0,337626.0"
2025-12-08,4227,multi order,"401312.0,337626.0"
2025-12-08,4228,multi order,"337626.0,401004.0"
2025-12-08,4229,bulk,"395105.0,396766.0"
2025-12-08,4230,bulk,"400156.0,396766.0"
2025-12-08,4231,multi order,"398161.0,400490.0"
2025-12-08,4232,bulk,"400156.0,399046.0"
2025-12-08,4233,bulk,"395105.0,400490.0"
2025-12-08,4234,bulk,"401312.0,395105.0"
2025-12-08,4235,bulk,"395105.0,400156.0"
2025-12-08,4236,bulk,"400156.0,399046.0"
2025-12-08,4237,bulk,"400793.0,399046.0"
2025-12-08,4238,bulk,"401004.0,400156.0"
2025-12-08,4239,bulk,"337626.0,396766.0"
2025-12-08,4240,multi order,"400156.0,399046.0"
2025-12-08,4241,bulk,"400793.0,396766.0"
2025-12-08,4242,bulk,"398161.0,337626.0"
2025-12-08,4243,bulk,"400697.0,353631.0"
2025-12-08,4244,multi order,"398161.0,396766.0"
2025-12-08,4245,bulk,"401312.0,400156.0"
2025-12-08,4246,bulk,"398161.0,400793.0"
2025-12-08,4247,bulk,"401312.0,399046.0"
2025-12-08,4248,bulk,"400793.0,400156.0"
2025-12-08,4249,multi order,"401312.0,395105.0"
2025-12-08,4250,bulk,"401312.0,398161.0"
2025-12-08,4251,bulk,"395105.0,337626.0"
2025-12-08,4252,bulk,"401004.0,399046.0"
2025-12-08,4253,multi order,"400793.0,337626.0"
2025-12-08,4254,bulk,"401312.0,399046.0"
2025-12-08,4255,bulk,"398161.0,396766.0"
2025-12-08,4256,multi order,"395105.0,399046.0"
2025-12-08,4257,multi order,"401312.0,395105.0"
2025-12-08,4258,bulk,"400793.0,401004.0"
2025-12-08,4259,bulk,"401312.0,398161.0"
2025-12-08,4260,multi order,"400156.0,399046.0"
2025-12-08,4261,bulk,"398161.0,337626.0"
2025-12-08,4262,bulk,"401004.0,400156.0"
2025-12-08,4263,multi order,"398161.0,399046.0"
2025-12-08,4264,bulk,"398161.0,353631.0"
2025-12-08,4265,multi order,"401312.0,395105.0"
2025-12-08,4266,bulk,"398161.0,401004.0"
2025-12-08,4267,bulk,"401312.0,398161.0"
2025-12-08,4268,bulk,"400490.0,353631.0"
2025-12-08,4269,multi order,"401312.0,399046.0"
2025-12-08,4270,multi order,"398161.0,399046.0"
2025-12-08,4271,multi order,"337626.0,396766.0"
2025-12-08,4272,bulk,"337626.0,399046.0"
2025-12-08,4273,multi order,"395105.0,401004.0"
2025-12-08,4274,multi order,"400156.0,399046.0"
2025-12-08,4275,bulk,"337626.0,399046.0"
2025-12-08,4276,bulk,"400156.0,396766.0"
2025-12-08,4277,bulk,"337626.0,399046.0"
2025-12-08,4278,bulk,"400156.0,396766.0"
2025-12-08,4279,bulk,"337626.0,401004.0"
2025-12-08,4280,bulk,"399046.0,396766.0"
2025-12-08,4281,bulk,"395105.0,400793.0"
2025-12-08,4282,bulk,"337626.0,400156.0"
2025-12-08,4283,bulk,"401312.0,396766.0"
2025-12-08,4284,multi order,"400156.0,396766.0"
2025-12-08,4285,bulk,"398161.0,337626.0"
2025-12-08,4286,bulk,"395105.0,400156.0"
2025-12-08,4287,multi order,"400793.0,399046.0"
2025-12-08,4288,multi order,"337626.0,353631.0"
2025-12-08,4289,bulk,"400793.0,337626.0"
2025-12-08,4290,bulk,"395105.0,399046.0"
2025-12-08,4291,bulk,"398161.0,400156.0"
2025-12-08,4292,bulk,"400793.0,337626.0"
2025-12-08,4293,multi order,"400156.0,399046.0"
2025-12-08,4294,bulk,"395105.0,400490.0"
2025-12-08,4295,multi order,"398161.0,395105.0"
2025-12-08,4296,bulk,"398161.0,337626.0"
2025-12-08,4297,bulk,"400490.0,401004.0"
2025-12-08,4298,bulk,"396766.0,399046.0"
2025-12-08,4299,bulk,"398161.0,399046.0"
2025-12-08,4300,multi order,"400156.0,399046.0"
2025-12-08,4301,bulk,"398161.0,400793.0"
2025-12-08,4302,bulk,"400490.0,400156.0"
2025-12-08,4303,bulk,"401312.0,400490.0"
2025-12-08,4304,multi order,"400793.0,337626.0"
2025-12-08,4305,bulk,"395105.0,399046.0"
2025-12-08,4306,bulk,"401312.0,399046.0"
2025-12-08,4307,bulk,"400793.0,396766.0"
2025-12-08,4308,bulk,"398161.0,396766.0"
2025-12-08,4309,bulk,"395105.0,399046.0"
2025-12-08,4310,multi order,"337626.0,400156.0"
2025-12-08,4311,bulk,"396766.0,399046.0"
2025-12-08,4312,bulk,"400793.0,401004.0"
2025-12-08,4313,multi order,"337626.0,396766.0"
2025-12-08,4314,multi order,"401312.0,399046.0"
2025-12-08,4315,multi order,"337626.0,396766.0"
2025-12-08,4316,multi order,"400418.0,396766.0"
2025-12-08,4317,bulk,"337626.0,399046.0"
2025-12-08,4318,bulk,"400793.0,395105.0"
2025-12-08,4319,bulk,"399046.0,396766.0"
2025-12-08,4320,multi order,"401312.0,396766.0"
2025-12-08,4321,multi order,"395105.0,353631.0"
2025-12-08,4322,bulk,"401312.0,400156.0"
2025-12-08,4323,bulk,"401312.0,399046.0"
2025-12-08,4324,multi order,"400793.0,337626.0"
2025-12-08,4325,bulk,"400490.0,400156.0"
2025-12-08,4326,multi order,"395105.0,399046.0"
2025-12-08,4327,bulk,"401312.0,399046.0"
2025-12-08,4328,multi order,"395105.0,337626.0"
2025-12-08,4329,bulk,"337626.0,396766.0"
2025-12-08,4330,bulk,"337626.0,399046.0"
2025-12-08,4331,bulk,"400490.0,396766.0"
2025-12-08,4332,bulk,"400156.0,399046.0"
2025-12-08,4333,bulk,"401312.0,398161.0"
2025-12-08,4334,bulk,"399046.0,396766.0"
2025-12-08,4335,multi order,"337626.0,400490.0"
2025-12-08,4336,bulk,"401312.0,395105.0"
2025-12-08,4337,bulk,"401004.0,396766.0"
2025-12-08,4338,bulk,"337626.0,399046.0"
2025-12-08,4339,bulk,"395105.0,400793.0"
2025-12-08,4340,bulk,"337626.0,396766.0"
2025-12-08,4341,bulk,"401312.0,399046.0"
2025-12-08,4342,multi order,"400418.0,401004.0"
2025-12-08,4343,multi order,"401312.0,400156.0"
2025-12-08,4344,bulk,"401312.0,395105.0"
2025-12-08,4345,bulk,"400418.0,399046.0"
2025-12-08,4346,bulk,"398161.0,337626.0"
2025-12-08,4347,bulk,"395105.0,353631.0"
2025-12-08,4348,multi order,"398161.0,337626.0"
2025-12-08,4349,multi order,"400793.0,396766.0"
2025-12-08,4350,bulk,"398161.0,395105.0"
2025-12-08,4351,bulk,"398161.0,399046.0"
2025-12-08,4352,bulk,"401312.0,396766.0"
2025-12-08,4353,multi order,"400697.0,400490.0"
2025-12-08,4354,bulk,"400156.0,399046.0"
2025-12-08,4355,bulk,"401312.0,398161.0"
2025-12-08,4356,bulk,"401312.0,400490.0"
2025-12-08,4357,bulk,"398161.0,400156.0"
2025-12-08,4358,bulk,"400490.0,396766.0"
2025-12-08,4359,bulk,"337626.0,400418.0"
2025-12-08,4360,bulk,"401004.0,353631.0"
2025-12-08,4361,multi order,"401312.0,398161.0"
2025-12-08,4362,bulk,"395105.0,400490.0"
2025-12-08,4363,multi order,"401312.0,400418.0"
2025-12-08,4364,bulk,"400793.0,400156.0"
2025-12-08,4365,bulk,"400418.0,401004.0"
2025-12-08,4366,bulk,"395105.0,396766.0"
2025-12-08,4367,bulk,"398161.0,400490.0"
2025-12-08,4368,bulk,"398161.0,353631.0"
2025-12-08,4369,multi order,"400793.0,399046.0"
2025-12-08,4370,bulk,"400156.0,399046.0"
2025-12-08,4371,bulk,"337626.0,399046.0"
2025-12-08,4372,bulk,"395105.0,337626.0"
2025-12-08,4373,bulk,"401312.0,400490.0"
2025-12-08,4374,bulk,"400156.0,396766.0"
2025-12-08,4375,bulk,"400793.0,400490.0"
2025-12-08,4376,bulk,"400793.0,396766.0"
2025-12-08,4377,multi order,"398161.0,395105.0"
2025-12-08,4378,bulk,"400793.0,396766.0"
2025-12-08,4379,bulk,"398161.0,395105.0"
2025-12-08,4380,bulk,"398161.0,400793.0"
2025-12-08,4381,multi order,"395105.0,401004.0"
2025-12-08,4382,multi order,"400490.0,400156.0"
2025-12-08,4383,bulk,"337626.0,396766.0"
2025-12-08,4384,multi order,"400156.0,399046.0"
2025-12-08,4385,bulk,"337626.0,396766.0"
2025-12-08,4386,bulk,"395105.0,396766.0"
2025-12-08,4387,bulk,"400490.0,399046.0"
2025-12-08,4388,multi order,"401312.0,398161.0"
2025-12-08,4389,bulk,"399046.0,353631.0"
2025-12-08,4390,bulk,"400697.0,399046.0"
2025-12-08,4391,bulk,"400418.0,400490.0"
2025-12-08,4392,bulk,"400697.0,353631.0"
2025-12-08,4393,bulk,"400418.0,400490.0"
2025-12-08,4394,bulk,"401004.0,399046.0"
2025-12-08,4395,bulk,"398161.0,400156.0"
2025-12-08,4396,bulk,"337626.0,401004.0"
2025-12-08,4397,bulk,"395105.0,400156.0"
2025-12-08,4398,bulk,"401312.0,337626.0"
2025-12-08,4399,bulk,"337626.0,400156.0"
2025-12-08,4400,multi order,"400490.0,353631.0"
2025-12-08,4401,bulk,"401312.0,399046.0"
2025-12-08,4402,bulk,"337626.0,399046.0"
2025-12-08,4403,bulk,"401312.0,353631.0"
2025-12-08,4404,bulk,"400793.0,399046.0"
2025-12-08,4405,bulk,"400697.0,400156.0"
2025-12-08,4406,bulk,"400793.0,400490.0"
2025-12-08,4407,bulk,"395105.0,396766.0"
2025-12-08,4408,multi order,"400490.0,400156.0"
2025-12-08,4409,bulk,"337626.0,400418.0"
2025-12-08,4410,multi order,"398161.0,353631.0"
2025-12-08,4411,multi order,"337626.0,399046.0"
2025-12-08,4412,bulk,"398161.0,395105.0"
2025-12-08,4413,multi order,"400490.0,401004.0"
2025-12-08,4414,bulk,"398161.0,395105.0"
2025-12-08,4415,multi order,"400793.0,401004.0"
2025-12-08,4416,bulk,"395105.0,400793.0"
2025-12-08,4417,multi order,"400490.0,399046.0"
2025-12-08,4418,bulk,"395105.0,400490.0"
2025-12-08,4419,bulk,"400156.0,396766.0"
2025-12-08,4420,bulk,"398161.0,399046.0"
2025-12-08,4421,multi order,"398161.0,353631.0"
2025-12-08,4422,bulk,"395105.0,396766.0"
2025-12-08,4423,bulk,"401312.0,400490.0"
2025-12-08,4424,bulk,"398161.0,396766.0"
2025-12-08,4425,bulk,"337626.0,400490.0"
2025-12-08,4426,bulk,"398161.0,400697.0"
2025-12-08,4427,bulk,"395105.0,337626.0"
2025-12-08,4428,bulk,"400156.0,353631.0"
2025-12-08,4429,bulk,"400793.0,399046.0"
2025-12-08,4430,multi order,"395105.0,400490.0"
2025-12-08,4431,bulk,"401312.0,396766.0"
2025-12-08,4432,multi order,"337626.0,396766.0"
2025-12-08,4433,bulk,"400490.0,396766.0"
2025-12-08,4434,bulk,"401312.0,395105.0"
2025-12-08,4435,multi order,"400793.0,399046.0"
2025-12-08,4436,multi order,"337626.0,399046.0"
2025-12-08,4437,multi order,"398161.0,400490.0"
2025-12-08,4438,multi order,"399046.0,353631.0"
2025-12-08,4439,bulk,"395105.0,396766.0"
2025-12-08,4440,bulk,"337626.0,399046.0"
2025-12-08,4441,multi order,"400156.0,396766.0"
2025-12-08,4442,bulk,"398161.0,400697.0"
2025-12-08,4443,bulk,"395105.0,400418.0"
2025-12-08,4444,multi order,"401312.0,398161.0"
2025-12-08,4445,bulk,"400793.0,400490.0"
2025-12-08,4446,bulk,"395105.0,399046.0"
2025-12-08,4447,bulk,"400490.0,400156.0"
2025-12-08,4448,bulk,"401312.0,337626.0"
2025-12-08,4449,bulk,"400793.0,399046.0"
2025-12-08,4450,bulk,"398161.0,395105.0"
2025-12-08,4451,bulk,"400697.0,396766.0"
2025-12-08,4452,bulk,"400418.0,353631.0"
2025-12-08,4453,multi order,"401004.0,400156.0"
2025-12-08,4454,bulk,"398161.0,337626.0"
2025-12-08,4455,bulk,"400490.0,396766.0"
2025-12-08,4456,bulk,"400793.0,395105.0"
2025-12-08,4457,multi order,"400156.0,396766.0"
2025-12-08,4458,multi order,"401312.0,398161.0"
2025-12-08,4459,bulk,"400156.0,399046.0"
2025-12-08,4460,bulk,"395105.0,401004.0"
2025-12-08,4461,bulk,"398161.0,400490.0"
2025-12-08,4462,bulk,"337626.0,400418.0"
2025-12-08,4463,bulk,"400697.0,396766.0"
2025-12-08,4464,bulk,"401312.0,400793.0"
2025-12-08,4465,multi order,"396766.0,353631.0"
2025-12-08,4466,bulk,"398161.0,396766.0"
2025-12-08,4467,bulk,"401312.0,395105.0"
2025-12-08,4468,multi order,"398161.0,401004.0"
2025-12-08,4469,bulk,"400156.0,399046.0"
2025-12-08,4470,bulk,"400793.0,337626.0"
2025-12-08,4471,multi order,"395105.0,400793.0"
2025-12-08,4472,bulk,"395105.0,399046.0"
2025-12-08,4473,multi order,"400697.0,399046.0"
2025-12-08,4474,bulk,"400490.0,396766.0"
2025-12-08,4475,bulk,"400793.0,400156.0"
2025-12-08,4476,bulk,"400156.0,399046.0"
2025-12-08,4477,multi order,"337626.0,400156.0"
2025-12-08,4478,bulk,"398161.0,399046.0"
2025-12-08,4479,bulk,"401312.0,395105.0"
2025-12-08,4480,multi order,"337626.0,399046.0"
2025-12-08,4481,bulk,"401312.0,400490.0"
2025-12-08,4482,bulk,"399046.0,353631.0"
2025-12-08,4483,multi order,"395105.0,396766.0"
2025-12-08,4484,bulk,"395105.0,337626.0"
2025-12-08,4485,bulk,"400490.0,399046.0"
2025-12-08,4486,bulk,"398161.0,401004.0"
2025-12-08,4487,bulk,"400697.0,353631.0"
2025-12-08,4488,bulk,"400490.0,400418.0"
2025-12-08,4489,bulk,"400156.0,399046.0"
2025-12-08,4490,bulk,"401312.0,400793.0"
2025-12-08,4491,bulk,"395105.0,337626.0"
2025-12-08,4492,bulk,"401312.0,337626.0"
2025-12-08,4493,multi order,"400697.0,396766.0"
2025-12-08,4494,bulk,"401312.0,400156.0"
2025-12-08,4495,bulk,"400793.0,337626.0"
2025-12-08,4496,bulk,"400490.0,399046.0"
2025-12-08,4497,multi order,"398161.0,396766.0"
2025-12-08,4498,bulk,"400793.0,337626.0"
2025-12-08,4499,bulk,"400793.0,400490.0"
2025-12-08,4500,bulk,"400490.0,400156.0"
2025-12-08,4501,bulk,"395105.0,396766.0"
2025-12-08,4502,bulk,"398161.0,401004.0"
2025-12-08,4503,multi order,"395105.0,353631.0"
2025-12-08,4504,multi order,"401312.0,399046.0"
2025-12-08,4505,bulk,"398161.0,337626.0"
2025-12-08,4506,bulk,"400697.0,400156.0"
2025-12-08,4507,bulk,"401312.0,400418.0"
2025-12-08,4508,bulk,"395105.0,401004.0"
2025-12-08,4509,bulk,"400490.0,353631.0"
2025-12-08,4510,multi order,"400793.0,337626.0"
2025-12-08,4511,bulk,"400697.0,399046.0"
2025-12-08,4512,bulk,"395105.0,353631.0"
2025-12-08,4513,bulk,"400490.0,400156.0"
2025-12-08,4514,bulk,"401312.0,400697.0"
2025-12-08,4515,bulk,"400793.0,337626.0"
2025-12-08,4516,bulk,"395105.0,401004.0"
2025-12-08,4517,bulk,"398161.0,399046.0"
2025-12-08,4518,bulk,"400418.0,353631.0"
2025-12-08,4519,multi order,"400793.0,400156.0"
2025-12-08,4520,bulk,"337626.0,400490.0"
2025-12-08,4521,bulk,"400793.0,337626.0"
2025-12-08,4522,bulk,"398161.0,337626.0"
2025-12-08,4523,bulk,"400490.0,399046.0"
2025-12-08,4524,multi order,"395105.0,337626.0"
2025-12-08,4525,bulk,"400490.0,353631.0"
2025-12-08,4526,multi order,"395105.0,400490.0"
2025-12-08,4527,multi order,"395105.0,337626.0"
2025-12-08,4528,multi order,"400793.0,353631.0"
2025-12-08,4529,bulk,"337626.0,396766.0"
2025-12-08,4530,bulk,"398161.0,396766.0"
2025-12-08,4531,bulk,"398161.0,337626.0"
2025-12-08,4532,bulk,"398161.0,400490.0"
2025-12-08,4533,bulk,"395105.0,400156.0"
2025-12-08,4534,bulk,"400793.0,337626.0"
2025-12-08,4535,bulk,"337626.0,400156.0"
2025-12-08,4536,multi order,"400490.0,400156.0"
2025-12-08,4537,multi order,"400793.0,395105.0"
2025-12-08,4538,multi order,"400156.0,353631.0"
2025-12-08,4539,bulk,"395105.0,396766.0"
2025-12-08,4540,bulk,"400156.0,399046.0"
2025-12-08,4541,bulk,"401312.0,337626.0"
2025-12-08,4542,bulk,"398161.0,337626.0"
2025-12-08,4543,bulk,"400697.0,401004.0"
2025-12-08,4544,bulk,"400418.0,399046.0"
2025-12-08,4545,multi order,"400793.0,400156.0"
2025-12-08,4546,bulk,"400697.0,396766.0"
2025-12-08,4547,bulk,"396766.0,399046.0"
2025-12-08,4548,bulk,"398161.0,400697.0"
2025-12-08,4549,multi order,"400490.0,400156.0"
2025-12-08,4550,bulk,"401312.0,399046.0"
2025-12-08,4551,bulk,"400793.0,396766.0"
2025-12-08,4552,bulk,"399046.0,353631.0"
2025-12-08,4553,bulk,"401312.0,396766.0"
2025-12-08,4554,bulk,"395105.0,400490.0"
2025-12-08,4555,bulk,"337626.0,399046.0"
2025-12-08,4556,bulk,"398161.0,395105.0"
2025-12-08,4557,multi order,"398161.0,396766.0"
2025-12-08,4558,bulk,"400793.0,399046.0"
2025-12-08,4559,bulk,"400793.0,353631.0"
2025-12-08,4560,multi order,"401312.0,400156.0"
2025-12-08,4561,bulk,"400490.0,401004.0"
2025-12-08,4562,bulk,"395105.0,399046.0"
2025-12-08,4563,bulk,"398161.0,395105.0"
2025-12-08,4564,bulk,"400418.0,399046.0"
2025-12-08,4565,bulk,"337626.0,396766.0"
2025-12-08,4566,multi order,"401312.0,399046.0"
2025-12-08,4567,bulk,"400156.0,353631.0"
2025-12-08,4568,bulk,"396766.0,353631.0"
2025-12-08,4569,multi order,"395105.0,337626.0"
2025-12-08,4570,bulk,"395105.0,400418.0"
2025-12-08,4571,bulk,"395105.0,400490.0"
2025-12-08,4572,bulk,"337626.0,400418.0"
2025-12-08,4573,multi order,"400156.0,353631.0"
2025-12-08,4574,bulk,"401312.0,400418.0"
2025-12-08,4575,bulk,"400490.0,396766.0"
2025-12-08,4576,bulk,"395105.0,396766.0"
2025-12-08,4577,bulk,"398161.0,399046.0"
2025-12-08,4578,bulk,"400793.0,395105.0"
2025-12-08,4579,bulk,"337626.0,400490.0"
2025-12-08,4580,bulk,"398161.0,395105.0"
2025-12-08,4581,bulk,"395105.0,400156.0"
2025-12-08,4582,bulk,"398161.0,396766.0"
2025-12-08,4583,multi order,"401312.0,398161.0"
2025-12-08,4584,multi order,"400793.0,399046.0"
2025-12-08,4585,bulk,"400793.0,400418.0"
2025-12-08,4586,multi order,"400156.0,399046.0"
2025-12-08,4587,bulk,"400697.0,400490.0"
2025-12-08,4588,bulk,"400793.0,401004.0"
2025-12-08,4589,bulk,"400156.0,396766.0"
2025-12-08,4590,bulk,"401312.0,398161.0"
2025-12-08,4591,bulk,"396766.0,399046.0"
2025-12-08,4592,bulk,"400793.0,395105.0"
2025-12-08,4593,bulk,"401312.0,396766.0"
2025-12-08,4594,bulk,"395105.0,400156.0"
2025-12-08,4595,multi order,"396766.0,399046.0"
2025-12-08,4596,bulk,"400793.0,400490.0"
2025-12-08,4597,multi order,"398161.0,337626.0"
2025-12-08,4598,bulk,"395105.0,399046.0"
2025-12-08,4599,multi order,"400793.0,400490.0"
2025-12-08,4600,multi order,"395105.0,337626.0"
2025-12-08,4601,multi order,"401312.0,400156.0"
2025-12-08,4602,bulk,"398161.0,396766.0"
2025-12-08,4603,multi order,"400156.0,399046.0"
2025-12-08,4604,multi order,"395105.0,400490.0"
2025-12-08,4605,multi order,"337626.0,399046.0"
2025-12-08,4606,multi order,"395105.0,400697.0"
2025-12-08,4607,multi order,"401312.0,400697.0"
2025-12-08,4608,multi order,"400418.0,400490.0"
2025-12-08,4609,bulk,"395105.0,396766.0"
2025-12-08,4610,multi order,"398161.0,353631.0"
2025-12-08,4611,bulk,"395105.0,400490.0"
